"idealista_id";"bedrooms";"bathrooms";"floor";"elevator";"terrace";"balcony";"garaje";"built_in_wardrobe";"air_conditioning";"swimming_pool";"green_zone";"price";"furnished";"equiped_kitchen";"street";"neighborhood";"district";"m2_builded";"m2_habitable"
"101143207";"3";"1";"Planta 5ª";"Y";"N";"N";"N";"Y";"N";"N";"N";"850";"N";"N";NULL;"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"130";NULL
"101144230";"3";"1";"Planta 5ª exterior";"N";"N";"N";"Y";"Y";"Y";"N";"N";"850";"N";"N";NULL;"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"135";" 130"
"101144770";"3";"1";"Planta 5ª exterior";"Y";"N";"N";"N";"N";"N";"N";"N";"850";"N";"Y";"Avenida Cat Soler";"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"130";NULL
"101146306";"1";"1";"Planta 1ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"650";"Y";"Y";"Calle valencia, 60";"Barrio Carolinas Bajas";"Distrito Campoamor-Carolinas-Altozano";"59";NULL
"101146338";"2";"1";"Planta 2ª exterior";"Y";"N";"N";"N";"N";"N";"N";"N";"700";"N";"Y";"Calle Maestro Luis Torregrosa";"Barrio Plà del Bon Repòs-La Goteta";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"62";NULL
"101148342";"3";"2";"Planta 1ª exterior";"N";"N";"Y";"N";"N";"N";"N";"N";"650";"N";"Y";"Calle Benefactora Remedios Uriarte";"Barrio Nou Alacant";"Distrito Parque Avenidas-Vistahermosa";"85";" 80"
"101149442";"3";"2";"Planta 7ª exterior";"Y";"N";"Y";"Y";"Y";"N";"Y";"Y";"1100";"Y";"Y";"Avenida Vicente Blasco Ibañez, 15";"Barrio Paus";"Distrito San Blas-Pau";"125";NULL
"101151439";"3";"2";"Planta 6ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"800";"N";"Y";"Avenida Benito Pérez Galdós";"Barrio Ensanche-Diputación";"Distrito Centro";"120";" 108"
"101155467";"2";"1";"Planta 2ª exterior";"Y";"Y";"Y";"N";"N";"N";"N";"N";"800";"N";"N";NULL;"Barrio San Antón";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"120";" 60"
"101157392";"5";"2";"Bajo exterior";"Y";"N";"N";"N";"Y";"N";"N";"N";"1850";"N";"N";"Calle del Tucuman";"Barrio Ensanche-Diputación";"Distrito Centro";"286";" 270"
"101159341";"2";"2";"Planta 23ª exterior";"Y";"Y";"Y";"N";"Y";"N";"N";"N";"1500";"N";"Y";"Calle del Alcalde Alfonso de Rojas, 6";"Barrio Campoamor";"Distrito Campoamor-Carolinas-Altozano";"120";" 95"
"101159613";"2";"1";"Planta 9ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"850";"N";"N";NULL;"Barrio Altozano";"Distrito Campoamor-Carolinas-Altozano";"93";NULL
"101159630";"4";"2";"Planta 1ª exterior";"Y";"N";"Y";"N";"Y";"N";"N";"N";"985";"N";"N";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"120";NULL
"101160251";"4";"3";"1 planta";"N";"Y";"Y";"Y";"Y";"Y";"Y";"N";"2200";"Y";"Y";NULL;"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"293";" 292"
"101161295";"2";"1";"Planta 5ª exterior";"Y";"N";"N";"N";"N";"N";"N";"N";"950";"N";"N";NULL;"Barrio Centro Tradicional";"Distrito Centro";"140";" 110"
"101161338";"2";"2";"Bajo exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1600";"Y";"Y";"Avenida de la Constitución, 16";"Barrio Centro Tradicional";"Distrito Centro";"105";" 95"
"101161556";"3";"1";"Planta 4ª exterior";"N";"N";"Y";"N";"Y";"N";"N";"N";"480";"Y";"Y";"Travesía Hogar";"Barrio Colonia Requena-Virgen del Carmen";"Distrito Virgen del Remedio-Juan XXIII";"65";" 60"
"101162792";"1";"1";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";"Calle Médico Pedro Orts, 2";"Barrio Paus";"Distrito San Blas-Pau";"60";" 50"
"101166606";"2";"1";"Planta 4ª exterior";"Y";"Y";"N";"N";"N";"N";"N";"N";"900";"Y";"Y";"Calle Alcalá Galiano, 17";"Barrio Carolinas Bajas";"Distrito Campoamor-Carolinas-Altozano";"70";NULL
"101169045";"3";"2";"Planta 3ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1200";"Y";"Y";"Avenida Alfonso El Sabio, 3";"Barrio Centro Tradicional";"Distrito Centro";"85";NULL
"101169380";"2";"1";"Planta 10ª exterior";"Y";"Y";"N";"Y";"N";"Y";"Y";"Y";"2000";"Y";"Y";"Avenida de Niza, 31";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"40";NULL
"101169759";"3";"2";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1200";"N";"Y";"Calle Alcalde José Luís Lassaletta";"Barrio Babel";"Distrito Benalúa-La Florida-Babel-San Gabriel";"138";" 120"
"101171540";"4";"2";"Planta 4ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"1500";"N";"Y";"Avenida de Federico Soto";"Barrio Ensanche-Diputación";"Distrito Centro";"155";" 140"
"101174339";"4";"1";"Planta 5ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"1000";"Y";"Y";"Avenida Conde de Lumiares";"Barrio Altozano";"Distrito Campoamor-Carolinas-Altozano";"104";" 100"
"101177601";"3";"1";"Bajo exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"900";"N";"Y";"Avenida Catedratico Soler";"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"140";NULL
"101178133";"3";"2";"Planta 3ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1200";"N";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"90";" 85"
"101178821";"2";"1";"Planta 7ª exterior";"Y";"N";"N";"Y";"Y";"N";"Y";"Y";"950";"Y";"Y";"Avenida San Sebastián";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"64";NULL
"101179128";"3";"2";"Planta 4ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"3000";"Y";"Y";"Melva";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"90";" 80"
"101179760";"3";"2";"Planta 5ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"950";"Y";"Y";NULL;"Barrio Altozano";"Distrito Campoamor-Carolinas-Altozano";"90";" 80"
"101179944";"3";"2";"Planta 1ª exterior";"Y";"Y";"N";"Y";"N";"Y";"N";"N";"1500";"Y";"Y";"Avenida Maisonnave, 33";"Barrio Ensanche-Diputación";"Distrito Centro";"107";NULL
"101180528";"3";"2";"Planta 3ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"1200";"Y";"Y";NULL;"Barrio Mercado";"Distrito Centro";"85";" 80"
"101181011";"3";"1";"Bajo exterior";"Y";"N";"Y";"N";"Y";"N";"N";"N";"790";"Y";"Y";"Calle de la Primavera";"Barrio Carolinas Altas";"Distrito Campoamor-Carolinas-Altozano";"80";" 67"
"101181089";"3";"3";"Planta 7ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1400";"Y";"Y";NULL;"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"200";" 180"
"101181417";"2";"2";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"N";"850";"Y";"Y";"Avenida de les Nacions";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"80";" 60"
"101181497";"1";"1";"Planta 4ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1200";"Y";"Y";"Maestro José Garberí Serrano";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"65";" 60"
"101181539";"4";"2";"Planta 7ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"3500";"Y";"Y";"Calle Moratín";"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"275";" 195"
"101181771";"3";"2";"Planta 9ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"N";"1500";"Y";"Y";"Avenida de Niza";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"120";" 100"
"101182060";"4";"2";"Planta 4ª exterior";"Y";"N";"Y";"N";"N";"Y";"N";"N";"750";"Y";"Y";"Avenida de los Condes de Soto Ameno, 51";"Barrio Santo Domingo";"Distrito San Blas-Pau";"110";" 100"
"101183523";"4";"2";"Planta 3ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1300";"Y";"Y";NULL;"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"128";" 120"
"101184548";"4";"2";"Planta 4ª exterior";"Y";"N";"N";"Y";"Y";"N";"N";"N";"1200";"N";"N";NULL;"Barrio Santo Domingo";"Distrito San Blas-Pau";"147";NULL
"101184708";"4";"4";"None";"N";"Y";"N";"Y";"Y";"N";"Y";"N";"1800";"Y";"Y";"Glorieta Dep Carolina Pascual";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"300";" 241"
"101186032";"2";"2";"Planta 6ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"1650";"Y";"Y";"ALCALDE JOSE LUIS LASSALETTA";"Barrio Babel";"Distrito Benalúa-La Florida-Babel-San Gabriel";"200";" 150"
"101186194";"4";"3";"Planta 3ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"2500";"Y";"Y";"Calle Bilbao, 18";"Barrio Centro Tradicional";"Distrito Centro";"150";NULL
"101186556";"2";"2";"Planta 1ª";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"900";"Y";"Y";"Calle Castaños";"Barrio Centro Tradicional";"Distrito Centro";"94";NULL
"101188123";"2";"2";"Planta 11ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1100";"Y";"Y";"Calle Sol Naixent, 6";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"84";" 80"
"101188296";"3";"2";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1200";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"120";" 100"
"101189674";"3";"2";"Bajo exterior";"N";"N";"N";"N";"N";"Y";"N";"N";"1200";"N";"N";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"74";" 70"
"101189843";"3";"2";"Planta 3ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"1200";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"85";NULL
"101191768";"3";"1";"Planta 3ª";"N";"Y";"N";"N";"Y";"Y";"N";"N";"690";"Y";"Y";"Calle Fray Luis de León";"Barrio Juan XXIII";"Distrito Virgen del Remedio-Juan XXIII";"76";NULL
"101191965";"2";"2";"Planta 3ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"N";"1200";"N";"Y";"Avenida Esportista Miriam Blasco";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"85";" 70"
"101192594";"3";"1";"Planta 4ª exterior";"Y";"Y";"N";"N";"Y";"N";"N";"Y";"600";"N";"Y";"Plaza Mediterraneo, 16";"Barrio Ciudad Jardín";"Distrito Virgen del Remedio-Juan XXIII";"92";" 85"
"101192797";"1";"1";"Planta 5ª exterior";"Y";"Y";"N";"Y";"N";"Y";"Y";"Y";"1090";"Y";"Y";"Avenida de la Costa Blanca";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"75";" 70"
"101192898";"3";"1";"Planta 6ª interior";"Y";"N";"N";"N";"N";"Y";"N";"N";"1000";"N";"Y";"Calle Pintor Cabrera";"Barrio Ensanche-Diputación";"Distrito Centro";"90";" 85"
"101192995";"2";"1";"Planta 9ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"900";"Y";"Y";"Avenida de Federico Soto";"Barrio Centro Tradicional";"Distrito Centro";"87";" 85"
"101193264";"2";"2";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1500";"Y";"Y";"Glorieta Reino unido, 6";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"78";NULL
"101195596";"3";"2";"Planta 4ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"1000";"Y";"Y";"Calle de los Deportistas Hermanos Torres, 6";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"116";" 100"
"101195735";"2";"2";"Planta 4ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"1500";"Y";"Y";"Calle Sol Naixent, 4";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"107";" 100"
"101196815";"3";"2";"None";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"N";"1300";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"80";NULL
"101198226";"3";"2";"Planta 4ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"950";"Y";"Y";"Calle Aaiun";"Barrio Altozano";"Distrito Campoamor-Carolinas-Altozano";"95";" 90"
"101198917";"4";"2";"Planta 3ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"1600";"Y";"Y";"Calle Bazan, 34";"Barrio Centro Tradicional";"Distrito Centro";"180";" 160"
"101199302";"2";"2";"Planta 6ª exterior";"Y";"Y";"N";"Y";"N";"N";"Y";"Y";"1650";"N";"Y";NULL;"Barrio Babel";"Distrito Benalúa-La Florida-Babel-San Gabriel";"126";" 100"
"101199738";"2";"1";"Planta 1ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1100";"Y";"Y";"Calle San Francisco, 18";"Barrio Centro Tradicional";"Distrito Centro";"77";" 60"
"101200117";"1";"1";"Planta 4ª exterior";"N";"Y";"N";"N";"N";"N";"N";"N";"600";"Y";"Y";NULL;"Barrio Ciudad de Asís";"Distrito Benalúa-La Florida-Babel-San Gabriel";"65";" 60"
"101201076";"2";"2";"Planta 2ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"1500";"N";"Y";"Avenida Alfonso El Sabio, 9";"Barrio Centro Tradicional";"Distrito Centro";"140";" 119"
"101201352";"1";"1";"Planta 3ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"N";"1100";"Y";"Y";"Maestro José Garberí Serrano";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"68";" 60"
"101201368";"1";"1";"Planta 3ª exterior";"Y";"N";"N";"Y";"Y";"N";"Y";"Y";"650";"N";"Y";NULL;"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"50";" 39"
"101201606";"3";"2";"Planta 2ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"1200";"Y";"Y";"Avenida de les Nacions";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"76";" 75"
"101202337";"2";"1";"Planta 6ª";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"990";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"150";NULL
"101203946";"4";"1";"Planta 4ª exterior";"N";"N";"N";"N";"N";"N";"N";"N";"650";"Y";"Y";"Calle Pintor Pérez Pizarro, 1";"Barrio Virgen del Remedio-Parque lo Morant";"Distrito Virgen del Remedio-Juan XXIII";"100";" 85"
"101204347";"2";"1";"Planta 7ª exterior";"Y";"Y";"N";"N";"N";"N";"N";"N";"700";"N";"Y";"Calle Acuario";"Barrio La Florida Portazgo";"Distrito Benalúa-La Florida-Babel-San Gabriel";"77";NULL
"101205962";"2";"2";"Planta 21ª exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"Y";"2500";"Y";"Y";"Avenida del Doctor Gadea, 1";"Barrio Ensanche-Diputación";"Distrito Centro";"140";NULL
"101206621";"1";"1";"Planta 1ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"900";"Y";"Y";"Avenida de Loring";"Barrio Ensanche-Diputación";"Distrito Centro";"60";" 45"
"101206957";"1";"1";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";"Glorieta Reino Unido, 6";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"50";NULL
"101207650";"1";"1";"Planta 2ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"900";"N";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"60";" 50"
"101207677";"2";"2";"Planta 6ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1300";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"70";" 60"
"101208120";"4";"2";"Planta 1ª exterior";"Y";"Y";"Y";"N";"Y";"N";"N";"N";"985";"N";"Y";"Calle Churruca";"Barrio Ensanche-Diputación";"Distrito Centro";"120";" 90"
"101209472";"7";"5";"None";"N";"Y";"N";"Y";"Y";"Y";"Y";"N";"3000";"Y";"Y";"Diseminado Bacarot, 18 C";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"520";" 450"
"101211018";"2";"2";"Planta 7ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1300";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"95";" 85"
"101212609";"3";"2";"None";"Y";"Y";"Y";"Y";"Y";"N";"N";"N";"1800";"N";"N";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"100";NULL
"101212776";"3";"1";"Planta 5ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"775";"Y";"Y";"Los Doscientos";"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"108";NULL
"101213513";"4";"2";"Planta 2ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"850";"Y";"Y";NULL;"Barrio Plà del Bon Repòs-La Goteta";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"140";" 120"
"101214440";"3";"2";"Planta 3ª exterior";"Y";"Y";"Y";"N";"Y";"N";"N";"N";"1200";"Y";"Y";"Avenida Alfonso El Sabio";"Barrio Centro Tradicional";"Distrito Centro";"85";NULL
"101214776";"4";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"850";"Y";"Y";"Avenida Padre Espla";"Barrio Plà del Bon Repòs-La Goteta";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"140";NULL
"101215136";"2";"2";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";"Avenida de Holanda";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"97";" 90"
"101215473";"2";"2";"Planta 8ª exterior";"N";"Y";"Y";"Y";"Y";"Y";"N";"N";"1500";"Y";"Y";"Avenida de la Costa Blanca, 102";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"110";" 90"
"101215846";"2";"1";"Planta 8ª exterior";"Y";"N";"Y";"N";"N";"N";"N";"N";"850";"N";"N";NULL;"Barrio Raval Roig-Virgen del Socorro";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"85";" 75"
"101216095";"3";"2";"Planta 5ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"950";"Y";"Y";"Calle Aaiun";"Barrio Altozano";"Distrito Campoamor-Carolinas-Altozano";"90";" 80"
"101216749";"2";"2";"Planta 8ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1350";"Y";"Y";"Paseo Esplanada d'Espanya, 12";"Barrio Centro Tradicional";"Distrito Centro";"95";" 90"
"101216961";"2";"1";"Planta 9ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"N";"850";"Y";"Y";NULL;"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"85";" 75"
"101217480";"2";"2";"Planta 21ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"2500";"Y";"Y";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"141";" 121"
"101217724";"0";"1";"Entreplanta exterior";"N";"N";"N";"N";"Y";"Y";"N";"N";"800";"Y";"Y";"Calle de Jovellanos, 8";"Barrio Raval Roig-Virgen del Socorro";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"80";" 75"
"101218049";"4";"3";"Planta 2ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"1100";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"192";" 185"
"101218376";"2";"2";"Planta 8ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1350";"N";"Y";NULL;"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"93";" 83"
"101219233";"4";"4";"None";"N";"Y";"N";"Y";"Y";"Y";"N";"N";"1300";"N";"Y";"Avenida Jaume I";"Barrio San Agustín";"Distrito Los Ángeles-Tómbola-San Nicolás";"150";NULL
"101219261";"1";"1";"Planta 4ª";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"1000";"N";"N";NULL;"Barrio Centro Tradicional";"Distrito Centro";"65";NULL
"101219325";"1";"1";"Bajo exterior";"N";"N";"N";"N";"Y";"Y";"Y";"Y";"800";"Y";"Y";"Calle Fotógrafo Goyo";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"40";" 30"
"101219336";"2";"2";"Planta 3ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"1300";"N";"Y";NULL;"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"110";NULL
"101219392";"2";"1";"Planta 1ª exterior";"N";"N";"N";"N";"N";"N";"N";"N";"650";"N";"N";"Calle Catedratico Ferre Vidiella";"Barrio Ensanche-Diputación";"Distrito Centro";"76";" 75"
"101219492";"3";"2";"Planta 10ª exterior";"Y";"Y";"N";"N";"Y";"N";"N";"N";"1200";"Y";"Y";"Avenida Eusebio Sempere";"Barrio Ensanche-Diputación";"Distrito Centro";"90";NULL
"101219918";"2";"1";"Planta 9ª exterior";"Y";"N";"Y";"Y";"Y";"Y";"Y";"Y";"850";"Y";"Y";NULL;"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"85";" 80"
"101220073";"3";"2";"Planta 3ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1150";"Y";"Y";"Calle Alcalde José Luís Lassaletta";"Barrio Babel";"Distrito Benalúa-La Florida-Babel-San Gabriel";"150";NULL
"101220295";"3";"2";"Entreplanta exterior";"Y";"N";"N";"N";"Y";"N";"N";"N";"720";"N";"Y";"Calle Tibi";"Barrio Benisaudet";"Distrito Campoamor-Carolinas-Altozano";"110";NULL
"101223080";"3";"1";"Planta 2ª exterior";"N";"N";"Y";"N";"Y";"N";"N";"N";"900";"Y";"Y";"Avenida del Padre Espla, 3";"Barrio Carolinas Altas";"Distrito Campoamor-Carolinas-Altozano";"90";NULL
"101223148";"1";"1";"Bajo exterior";"N";"N";"N";"N";"N";"N";"N";"N";"750";"N";"N";"Calle d'Isaac Albéniz";"Barrio Carolinas Bajas";"Distrito Campoamor-Carolinas-Altozano";"55";NULL
"101225114";"0";"1";"Planta 4ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"700";"Y";"Y";"Avenida Salamanca";"Barrio Santo Domingo";"Distrito San Blas-Pau";"35";" 30"
"101225255";"3";"1";"Planta 1ª exterior";"N";"Y";"Y";"N";"N";"Y";"N";"N";"580";"Y";"Y";"Calle Algar";"Barrio Plà del Bon Repòs-La Goteta";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"70";" 60"
"101225348";"1";"1";"Entreplanta exterior";"N";"N";"N";"Y";"Y";"Y";"Y";"Y";"800";"Y";"Y";"Calle Fotógrafo Goyo";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"35";NULL
"101226795";"2";"1";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"1100";"Y";"Y";"Avenida de Holanda";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"70";NULL
"101226856";"2";"1";"Planta 1ª exterior";"Y";"N";"N";"N";"N";"N";"N";"Y";"1250";"N";"Y";NULL;"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"68";NULL
"101227343";"3";"1";"Planta 2ª exterior";"N";"N";"N";"N";"N";"N";"N";"N";"750";"N";"N";NULL;"Barrio Santo Domingo";"Distrito San Blas-Pau";"110";NULL
"101227423";"2";"1";"Bajo exterior";"N";"N";"N";"N";"Y";"N";"N";"N";"800";"N";"Y";NULL;"Barrio Carolinas Bajas";"Distrito Campoamor-Carolinas-Altozano";"65";" 64"
"101227503";"4";"2";"None";"N";"Y";"Y";"N";"Y";"Y";"Y";"N";"2000";"Y";"Y";NULL;"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"303";NULL
"101228611";"2";"1";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"N";"N";"Y";"1250";"Y";"Y";"Avenida condomina, 64";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"85";NULL
"101229320";"1";"1";"Planta 3ª exterior";"N";"Y";"N";"N";"N";"Y";"N";"N";"890";"Y";"Y";"Calle del Teatro, 25";"Barrio Centro Tradicional";"Distrito Centro";"60";NULL
"101229999";"3";"1";"None";"N";"N";"N";"N";"N";"N";"N";"N";"980";"Y";"Y";"Calle del Doctor Bergez, 2";"Barrio Carolinas Bajas";"Distrito Campoamor-Carolinas-Altozano";"84";NULL
"101230712";"0";"1";"Bajo exterior";"N";"N";"N";"N";"N";"Y";"N";"N";"1300";"Y";"Y";"Calle toledo";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"40";NULL
"101230783";"3";"2";"Planta 8ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1200";"Y";"Y";"Ramón Gómez Sempere, 23";"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"100";NULL
"101231055";"1";"1";"Planta 3ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1300";"Y";"Y";"Médico Manero Mollá, 13";"Barrio Centro Tradicional";"Distrito Centro";"75";NULL
"101231697";"3";"2";"Planta 1ª exterior";"Y";"Y";"N";"N";"N";"N";"N";"N";"740";"N";"Y";"Calle de Escoto";"Barrio Los Ángeles";"Distrito Los Ángeles-Tómbola-San Nicolás";"98";NULL
"101231705";"2";"2";"Planta 9ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"950";"N";"Y";"Profesor Manuel Sala, 7";"Barrio Ensanche-Diputación";"Distrito Centro";"100";NULL
"101231943";"4";"2";"Planta 7ª exterior";"Y";"N";"Y";"N";"N";"Y";"N";"N";"1700";"Y";"Y";"Calle Italia";"Barrio Ensanche-Diputación";"Distrito Centro";"125";NULL
"101232108";"3";"3";"Planta 5ª exterior";"Y";"N";"Y";"Y";"Y";"Y";"Y";"Y";"1650";"N";"Y";"Calle Trident, 21";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"200";NULL
"101233044";"2";"2";"Planta 7ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"900";"Y";"Y";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"110";" 100"
